,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000054598.9,621.1188779,0.312529615,0.17221683,1.814744901,0.069563121,0.099347409
ENSG00000179428.2,8.508328894,-0.37610371,0.207256905,-1.814673965,0.069574028,0.099358672
ENSG00000260179.1,9.08280095,0.282926002,0.155918539,1.814575763,0.06958913,0.099375924
ENSG00000230448.5,0.532853658,0.955585306,0.526892226,1.813625744,0.069735364,0.099576106
ENSG00000259106.1,0.752856739,1.002161889,0.552569008,1.813641148,0.069732991,0.099576106
ENSG00000272841.1,75.40062847,-0.228241391,0.125882298,-1.813133328,0.06981126,0.099680151
ENSG00000177182.11,10.16542849,0.389683254,0.21495271,1.812879006,0.069850485,0.099731829
ENSG00000232892.1,1.261038468,1.035991277,0.571533946,1.812650474,0.069885748,0.099777846
ENSG00000100523.16,1072.129851,-0.17852605,0.09853572,-1.811790172,0.070018624,0.099963218
ENSG00000281357.3,33.72034189,0.323135691,0.17837199,1.811583151,0.07005063,0.100004572
ENSG00000113805.8,150.895203,0.39152026,0.216138805,1.811429745,0.070074355,0.1000341
ENSG00000125675.18,16.69043644,-0.382880326,0.21137362,-1.811391246,0.07008031,0.100038259
ENSG00000227466.1,1.093297168,2.305772465,1.273634007,1.810388583,0.070235549,0.100255508
ENSG00000198108.4,201.0710936,-0.263806409,0.145819505,-1.809129784,0.070430843,0.100529912
ENSG00000286241.1,0.694653589,-0.563428986,0.311463525,-1.80897261,0.070455259,0.100560398
ENSG00000136378.15,516.586329,0.255545618,0.141267388,1.808949836,0.070458797,0.100561084
ENSG00000171823.7,571.9276058,-0.167867375,0.092801368,-1.808889013,0.070468248,0.100570209
ENSG00000286795.1,1.092056528,0.637221477,0.352347082,1.808505051,0.070527931,0.10065102
ENSG00000117601.14,7.336168197,0.416444223,0.230308021,1.808205466,0.070574528,0.10071315
ENSG00000109572.14,3832.09431,0.146056727,0.080791641,1.807819792,0.070634552,0.100794434
ENSG00000171161.13,2349.473009,0.122787615,0.067928297,1.807606258,0.070667804,0.100837508
ENSG00000130234.12,109.5215691,0.419651055,0.232174313,1.8074827,0.07068705,0.100860595
ENSG00000072042.13,2924.465702,-0.143136959,0.079195026,-1.807398341,0.070700192,0.100874972
ENSG00000196453.8,933.0065671,0.143965506,0.079659317,1.807265141,0.070720948,0.10090021
ENSG00000163645.15,2.958219551,0.406393909,0.22487697,1.80718332,0.070733701,0.100914027
ENSG00000167311.14,28.73599053,-0.424621456,0.235012307,-1.806805187,0.07079266,0.100993761
ENSG00000113595.15,683.6817829,-0.14406049,0.07973568,-1.80672555,0.070805082,0.101007102
ENSG00000281358.1,0.295194826,-0.655213907,0.362671682,-1.806631009,0.070819831,0.101023761
ENSG00000178522.14,0.622594063,0.822084409,0.455042255,1.806611144,0.070822931,0.101023801
ENSG00000177697.19,13287.29838,-0.188658215,0.104431847,-1.806519955,0.07083716,0.101039717
ENSG00000267101.7,0.589847957,1.244046873,0.688713668,1.806333939,0.070866194,0.101076746
ENSG00000267127.7,15.80610067,0.290389878,0.160781281,1.806117459,0.070899994,0.101120571
ENSG00000255819.7,6.874484757,0.478652928,0.265032186,1.806018108,0.070915511,0.101138316
ENSG00000006015.18,915.7392126,0.19798796,0.109635275,1.805878265,0.070937357,0.101165086
ENSG00000198105.15,626.3975242,0.154069637,0.085321546,1.805752993,0.070956931,0.101188614
ENSG00000074047.22,262.9130302,0.254012542,0.140689726,1.805480392,0.070999541,0.101244989
ENSG00000180139.11,52.34821667,0.338028923,0.187260161,1.805129935,0.071054352,0.101318756
ENSG00000134830.6,357.8520957,0.283010255,0.156785462,1.805079698,0.071062211,0.10132557
ENSG00000267535.2,1.063765894,-0.671609724,0.372103352,-1.80490103,0.071090171,0.101361043
ENSG00000173389.16,0.490076504,0.983915184,0.545257054,1.804497853,0.071153295,0.101446649
ENSG00000272148.1,13.73257252,-0.246400072,0.136554006,-1.804414816,0.071166302,0.101460795
ENSG00000260565.7,519.9587501,0.260398208,0.144319247,1.804320718,0.071181044,0.101477414
ENSG00000113196.3,11.00906399,-0.829475306,0.459767151,-1.80412042,0.071212431,0.10151776
ENSG00000224700.2,1.19984556,1.920762292,1.064689958,1.804057865,0.071222236,0.101527338
ENSG00000237410.1,0.559530074,-0.612466689,0.339585499,-1.803571387,0.071298525,0.101631683
ENSG00000124098.10,3874.060759,0.155225336,0.086079391,1.803281072,0.071344084,0.10168781
ENSG00000281491.1,2.152769707,-0.480779117,0.266612453,-1.803288302,0.071342949,0.10168781
ENSG00000138646.9,609.318233,-0.233673291,0.12961576,-1.802815412,0.071417209,0.101787626
ENSG00000279141.3,14.37719606,0.436171006,0.241983371,1.802483383,0.071469387,0.101857579
ENSG00000263657.1,6.325260687,0.527085968,0.292429183,1.802439693,0.071476255,0.101862954
ENSG00000141380.14,3784.003561,0.127720272,0.070872425,1.802115168,0.071527288,0.101931266
ENSG00000136813.14,5441.410301,0.120402672,0.066813275,1.802077081,0.071533279,0.101932021
ENSG00000255605.1,0.429509683,0.763649507,0.423761835,1.802072399,0.071534016,0.101932021
ENSG00000258325.2,1.564346544,0.577212243,0.320314759,1.802015756,0.071542927,0.101940302
ENSG00000198885.10,132.490299,0.239359099,0.132831567,1.801974526,0.071549414,0.101945129
ENSG00000227172.2,1.167945401,0.571766953,0.317328021,1.801816778,0.071574237,0.101976081
ENSG00000254224.2,3.001933818,-0.340098624,0.188763932,-1.801714022,0.071590411,0.101994707
ENSG00000063515.3,0.546614699,0.873530373,0.484851781,1.801644145,0.071601411,0.10200596
ENSG00000176225.15,491.1610882,0.188101682,0.104411811,1.801536437,0.07161837,0.102025701
ENSG00000287780.1,6.813274152,0.26768507,0.148591323,1.801485202,0.071626438,0.102032775
ENSG00000120328.6,103.9896035,-0.259882262,0.144273601,-1.801315414,0.07165318,0.10206645
ENSG00000161618.10,1033.867642,-0.172489124,0.095760729,-1.801251158,0.071663302,0.102076448
ENSG00000236892.2,0.69952852,1.032860934,0.573501371,1.800973783,0.071707012,0.102134285
ENSG00000247199.5,77.48350135,0.326891792,0.181554882,1.800512266,0.071779789,0.102233515
ENSG00000014641.21,5035.14657,0.122573578,0.068087399,1.80023881,0.071822938,0.102288932
ENSG00000176386.9,341.9789132,0.118316705,0.065723589,1.800216747,0.07182642,0.102288932
ENSG00000226985.7,3.349844888,0.446031527,0.247766859,1.80020657,0.071828027,0.102288932
ENSG00000256101.5,0.999369741,0.85883807,0.477194947,1.799763548,0.071897982,0.102384121
ENSG00000180113.16,139.0054214,0.293640354,0.163162041,1.799685462,0.071910318,0.102392822
ENSG00000249849.1,1.26735632,-0.558517437,0.310339659,-1.799697273,0.071908452,0.102392822
ENSG00000259929.5,0.253444507,-1.336396395,0.742897397,-1.798897668,0.07203487,0.10256573
ENSG00000171865.10,1305.135551,0.104100943,0.057870119,1.798872106,0.072038914,0.102567048
ENSG00000265100.1,15.69903108,0.269369541,0.149750629,1.798787377,0.072052321,0.102581697
ENSG00000228035.1,1.126631556,-0.62152833,0.345590003,-1.798455756,0.072104814,0.102651988
ENSG00000128604.20,1000.898944,-0.211094886,0.11737716,-1.798432384,0.072108515,0.102652814
ENSG00000135862.6,11708.84951,0.173705812,0.096595743,1.79827605,0.072133273,0.102683616
ENSG00000165527.7,7238.57808,0.118590348,0.065967951,1.797696413,0.07222513,0.102809927
ENSG00000228100.2,1.506374428,-0.637986816,0.354985521,-1.797219262,0.072300818,0.102913212
ENSG00000172915.18,721.2672545,0.306073044,0.170309728,1.797155382,0.072310956,0.102923188
ENSG00000143093.15,1377.936816,-0.089210027,0.049647435,-1.796870818,0.07235613,0.102983031
ENSG00000185792.10,2.483986928,0.527397343,0.293594873,1.796343847,0.072439848,0.103097724
ENSG00000286274.1,0.83249163,1.228924169,0.684156001,1.796263086,0.072452686,0.103111532
ENSG00000279232.2,1.786385861,0.526355641,0.293085194,1.795913445,0.072508284,0.103186193
ENSG00000225479.1,1.631307271,2.889906424,1.609274124,1.795782571,0.072529104,0.103206891
ENSG00000235268.2,1.964510735,0.786801053,0.438137756,1.79578464,0.072528775,0.103206891
ENSG00000237612.1,0.629216865,-1.469274514,0.818237933,-1.795656808,0.072549115,0.1032309
ENSG00000273489.1,7.156378832,0.421244987,0.234646794,1.795230097,0.072617047,0.103323092
ENSG00000227516.1,0.942316962,0.779533607,0.434248505,1.795132507,0.072632591,0.103340738
ENSG00000286167.1,0.73348419,0.59046232,0.328936762,1.795063329,0.072643611,0.103351946
ENSG00000275718.2,5.097724076,-0.598326064,0.333380306,-1.794725285,0.07269748,0.103424114
ENSG00000185069.2,0.465099245,-0.973649055,0.542520127,-1.794678218,0.072704983,0.103430314
ENSG00000286996.1,6.598821007,0.340466217,0.189745804,1.794328036,0.072760826,0.10350528
ENSG00000141258.13,2331.423643,0.190985654,0.106449625,1.794141152,0.072790642,0.103543217
ENSG00000135506.16,12204.71717,0.164787797,0.09188226,1.793466953,0.07289829,0.10369186
ENSG00000287481.1,3.492587806,-0.649401698,0.362121287,-1.793326492,0.072920734,0.103719298
ENSG00000134056.12,942.9784637,-0.161375958,0.089995606,-1.793153745,0.072948344,0.103754083
ENSG00000185847.8,0.578686403,1.073172338,0.598500705,1.793101209,0.072956742,0.103761542
ENSG00000173511.10,3821.405942,-0.139969441,0.078069906,-1.792873185,0.072993204,0.10380891
ENSG00000170653.19,1536.749358,-0.11546013,0.064400407,-1.79284782,0.072997261,0.103810191
ENSG00000254855.1,2.665570852,0.48354095,0.269716443,1.792775199,0.073008877,0.103822221
ENSG00000139370.12,1471.278007,0.102389687,0.057123785,1.792417769,0.073066071,0.103899061
ENSG00000204852.16,1290.925461,-0.151534337,0.084553055,-1.79218051,0.073104056,0.103948582
ENSG00000123595.8,1174.721526,-0.125540134,0.070054846,-1.792026414,0.073128735,0.103979179
ENSG00000151461.20,1969.118225,0.122326473,0.068276042,1.791645639,0.073189748,0.104061432
ENSG00000273381.1,16.58190151,-0.326129514,0.182043787,-1.791489396,0.073214795,0.104092545
ENSG00000185046.18,55.11904374,-0.374296892,0.208936831,-1.791435668,0.073223409,0.104100293
ENSG00000134640.3,0.798748413,1.14062467,0.636765041,1.791280296,0.073248327,0.104131216
ENSG00000114302.16,3090.117856,-0.118682087,0.066258302,-1.79120327,0.073260682,0.104139779
ENSG00000186812.13,1345.887162,0.178937572,0.099896931,1.791221909,0.073257692,0.104139779
ENSG00000102362.15,261.3992813,-0.256570699,0.143259204,-1.790954383,0.073300616,0.104192042
ENSG00000287683.1,0.675168719,0.996753972,0.55666939,1.790567239,0.073362768,0.104275881
ENSG00000268896.1,1.502282469,0.540426471,0.30187269,1.790246319,0.073414322,0.104344649
ENSG00000172046.19,2873.649389,-0.105500174,0.058936162,-1.790075398,0.073441791,0.104379182
ENSG00000258490.1,2.187939122,0.818460184,0.457306632,1.789740464,0.073495644,0.104451207
ENSG00000272371.1,0.601407163,0.823061864,0.459913576,1.789601149,0.073518054,0.10447854
ENSG00000164808.17,3501.125874,-0.136520765,0.076319945,-1.788795388,0.073647774,0.104658368
ENSG00000273186.1,14.33267008,0.281210607,0.157243856,1.788372629,0.073715909,0.104750667
ENSG00000255008.3,9.360968684,0.263873181,0.147562491,1.788213106,0.073741633,0.104782693
ENSG00000198890.9,715.086016,0.202668859,0.113339221,1.788161744,0.073749916,0.104789937
ENSG00000272362.1,0.451720386,0.94811022,0.530261855,1.788003817,0.073775392,0.104821607
ENSG00000259408.2,7.234844514,0.301430292,0.16861236,1.787711718,0.07382253,0.104884051
ENSG00000116205.14,551.5098031,0.099413766,0.055621407,1.787329231,0.073884292,0.104967266
ENSG00000231441.2,5.337283735,-0.497864873,0.278596008,-1.787049558,0.073929479,0.105026926
ENSG00000018236.15,530.7088551,-0.473011497,0.264745453,-1.786665236,0.073991611,0.105106114
ENSG00000230898.1,0.71388894,1.240590417,0.694356599,1.786676209,0.073989836,0.105106114
ENSG00000124767.7,7259.820676,0.155247627,0.086895195,1.786607744,0.074000909,0.105114783
ENSG00000224596.8,77.61729195,0.249151805,0.13945777,1.786575277,0.07400616,0.105117702
ENSG00000090863.12,10305.19402,0.11843734,0.066294056,1.786545389,0.074010995,0.10512003
ENSG00000156453.14,3470.105482,-0.212353277,0.118865999,-1.786493022,0.074019466,0.105127522
ENSG00000163914.5,1.14929776,0.627737717,0.35139962,1.786392702,0.074035696,0.105146033
ENSG00000260859.1,2.781000809,-0.809986243,0.453528717,-1.78596462,0.074104987,0.105239896
ENSG00000100344.11,53.51992602,-0.374308466,0.209632327,-1.785547442,0.074172563,0.105326769
ENSG00000234988.2,0.654258348,0.80380232,0.450170024,1.785552741,0.074171705,0.105326769
ENSG00000258903.2,0.511043146,-0.935849655,0.524335769,-1.784828941,0.074289067,0.105487654
ENSG00000236935.1,11.04881849,0.306463472,0.171719075,1.784679263,0.074313356,0.105517588
ENSG00000186051.7,2.414911619,0.444073628,0.248844032,1.784546025,0.074334983,0.105543739
ENSG00000174125.8,569.7395402,-0.221003295,0.123844924,-1.784516382,0.074339795,0.105546016
ENSG00000158691.14,362.7449202,0.15896018,0.089080354,1.784458344,0.074349218,0.105554838
ENSG00000216895.9,80.17572925,0.187721353,0.105240777,1.783732109,0.074467206,0.105717784
ENSG00000131263.13,3017.792625,0.130236814,0.073017402,1.783640757,0.074482058,0.105734306
ENSG00000204758.8,19.83730124,-0.299416896,0.167920514,-1.783087059,0.074572133,0.105857606
ENSG00000226690.8,34.26415176,-0.45081982,0.252854806,-1.782919719,0.074599373,0.105891704
ENSG00000157404.16,3374.569737,0.388922665,0.218192584,1.78247426,0.074671925,0.105986953
ENSG00000255456.1,0.563600051,1.067736562,0.599021394,1.78246816,0.074672919,0.105986953
ENSG00000287082.1,0.785078966,0.959765148,0.53848837,1.782332175,0.074695079,0.106013831
ENSG00000070388.11,5.928957832,-0.32363528,0.181616265,-1.781972994,0.074753636,0.106092362
ENSG00000235070.3,0.594961186,1.216469077,0.68276313,1.781685365,0.074800555,0.106154371
ENSG00000009844.16,1881.023941,0.122402782,0.068705396,1.781559937,0.074821023,0.106178837
ENSG00000266237.1,0.761692018,1.301072534,0.730330356,1.781484945,0.074833262,0.106191624
ENSG00000248385.8,0.363064306,-0.669730916,0.375984004,-1.781275026,0.074867532,0.106235672
ENSG00000278344.1,4.674556125,-0.249756552,0.140288311,-1.780309069,0.075025394,0.106455082
ENSG00000282022.1,1.154008675,-0.448182321,0.25175564,-1.780227528,0.075038732,0.106469415
ENSG00000272692.2,23.97081671,0.293500797,0.164876795,1.78012192,0.07505601,0.106489336
ENSG00000259543.1,0.689196024,1.096092078,0.615840854,1.779830083,0.075103773,0.106552506
ENSG00000263590.2,0.550846225,0.940363024,0.528379574,1.77971116,0.075123243,0.106575532
ENSG00000176720.6,2305.713963,-0.216101698,0.121431565,-1.779617175,0.075138634,0.106592502
ENSG00000236334.3,0.885614096,0.659029175,0.370324634,1.779598535,0.075141686,0.106592502
ENSG00000120458.13,539.6793107,0.188539548,0.105954754,1.779434531,0.075168549,0.10662601
ENSG00000168824.14,82.8060378,-0.422650365,0.237523504,-1.779404387,0.075173488,0.106628417
ENSG00000282317.1,6.190505403,0.4328444,0.243269092,1.779282346,0.075193484,0.106652181
ENSG00000230805.8,0.714601067,1.553537662,0.873187643,1.779156718,0.075214072,0.106676782
ENSG00000244474.6,0.636132996,1.387385017,0.77988733,1.778955707,0.075247024,0.106718917
ENSG00000287602.1,0.635362512,0.9413583,0.529194218,1.778852204,0.075263996,0.106738385
ENSG00000277287.1,58.74087459,0.354180019,0.199108335,1.778830697,0.075267523,0.106738784
ENSG00000262179.3,17.67130371,0.368084678,0.206950515,1.778612044,0.075303388,0.106785042
ENSG00000267393.1,1.161237244,2.00699894,1.128547762,1.778390785,0.075339695,0.106831921
ENSG00000206026.7,0.610245396,1.360812044,0.765337417,1.778055029,0.075394817,0.106905476
ENSG00000268364.2,46.95697897,0.244353771,0.137435977,1.777946193,0.075412693,0.106916995
ENSG00000270087.5,1.891986363,-0.764827623,0.430173659,-1.777950849,0.075411928,0.106916995
ENSG00000283991.1,1.090569029,0.821210969,0.461880092,1.777974375,0.075408064,0.106916995
ENSG00000118412.13,829.8359911,0.157117824,0.088382538,1.777702106,0.075452794,0.106969238
ENSG00000179981.11,1324.507405,-0.186666046,0.105006696,-1.777658499,0.07545996,0.106974786
ENSG00000188636.4,2045.306122,-0.140647998,0.079129041,-1.777451047,0.075494058,0.107018513
ENSG00000259252.1,0.497126917,1.034666154,0.582121548,1.777405694,0.075501515,0.107024471
ENSG00000186628.12,8.577914033,-0.436447886,0.245562995,-1.777335735,0.075513018,0.107036163
ENSG00000286500.1,1.219673542,-0.786257448,0.442464145,-1.776996976,0.075568737,0.107110528
ENSG00000205643.11,341.0037677,0.142846144,0.080391677,1.776877269,0.075588435,0.107133831
ENSG00000064270.13,1392.092034,-0.292414288,0.164595193,-1.776566391,0.075639609,0.107201742
ENSG00000261803.2,0.779065006,1.317872146,0.741819739,1.776539604,0.07564402,0.107203374
ENSG00000255655.1,1.389633291,-0.374268952,0.210686245,-1.776428035,0.075662394,0.107224665
ENSG00000259066.5,2.982956676,0.382652993,0.215408185,1.776408793,0.075665563,0.107224665
ENSG00000130300.9,3858.819736,0.223193411,0.125655681,1.776230175,0.075694987,0.10726174
ENSG00000286437.1,5.034630459,0.402031613,0.226362065,1.776055599,0.075723754,0.107297881
ENSG00000178234.13,2483.090354,0.15786986,0.088890074,1.776012248,0.075730898,0.107303382
ENSG00000117118.10,2969.014115,0.13252178,0.074621738,1.775913886,0.075747112,0.107321732
ENSG00000176101.12,2191.925905,0.174217963,0.098107612,1.775784364,0.075768466,0.107340004
ENSG00000185651.15,4054.32541,0.121132012,0.068213454,1.775778893,0.075769368,0.107340004
ENSG00000222030.1,1.159929978,1.985860796,1.11830704,1.775774205,0.075770141,0.107340004
ENSG00000253164.5,0.710404187,1.311022185,0.738289395,1.775756491,0.075773062,0.107340004
ENSG00000243083.7,3.055461915,0.576831954,0.324993465,1.774903238,0.075913866,0.107534835
ENSG00000236188.1,1.301741084,0.872630564,0.491836062,1.774230545,0.076025024,0.107687657
ENSG00000090061.17,369.3786449,0.136695943,0.07705033,1.774112362,0.076044566,0.107706062
ENSG00000253576.1,1.382096225,1.091908445,0.615466719,1.774114522,0.076044209,0.107706062
ENSG00000114573.10,4444.076346,-0.108648791,0.061245235,-1.773995809,0.076063843,0.107728726
ENSG00000255745.2,15.50316225,-0.597440321,0.33682122,-1.773760933,0.076102703,0.107779121
ENSG00000008988.11,37879.42843,0.17561856,0.099051034,1.77301086,0.076226907,0.107950376
ENSG00000270697.1,1.091654142,0.795516138,0.448701616,1.772929066,0.076240462,0.107964923
ENSG00000196834.13,2.211007504,0.440739172,0.248676263,1.772341145,0.076337945,0.108098316
ENSG00000152056.17,714.9015576,0.197654025,0.111532682,1.772162391,0.076367605,0.10813566
ENSG00000240888.1,0.981759251,1.789170975,1.009748245,1.771898078,0.076411478,0.108193126
ENSG00000287616.1,2.675082695,-0.500194313,0.28229835,-1.771864107,0.076417118,0.108196455
